"comid","in_drb","huc08"
9482198,t,"02040206"
9482202,t,"02040206"
9482204,t,"02040206"
9482208,t,"02040206"
9482210,t,"02040206"
9482212,t,"02040206"
9482214,t,"02040206"
9482216,t,"02040206"
9482218,t,"02040206"
9482220,t,"02040206"
9482222,t,"02040206"
9482224,t,"02040206"
9482226,t,"02040206"
9482228,t,"02040206"
9482230,t,"02040206"
9482232,t,"02040206"
9482234,t,"02040206"
9482236,t,"02040206"
9482238,t,"02040206"
9482240,t,"02040206"
9482242,t,"02040206"
9482244,t,"02040206"
9482246,t,"02040206"
9482248,t,"02040206"
9482252,t,"02040206"
9482254,t,"02040206"
9482256,t,"02040206"
9482258,t,"02040206"
9482260,t,"02040206"
9482262,t,"02040206"
9482264,t,"02040206"
9482266,t,"02040206"
9482268,t,"02040206"
9482270,t,"02040206"
9482272,t,"02040206"
9482274,t,"02040206"
9482276,t,"02040206"
9482280,t,"02040206"
9482282,t,"02040206"
9482284,t,"02040206"
9482286,t,"02040206"
9482288,t,"02040206"
9482290,t,"02040206"
9482292,t,"02040206"
9482294,t,"02040206"
9482296,t,"02040206"
9482298,t,"02040206"
9482302,t,"02040206"
9482304,t,"02040206"
9482306,t,"02040206"
9482308,t,"02040206"
9482310,t,"02040206"
9482312,t,"02040206"
9482314,t,"02040206"
9482316,t,"02040206"
9482318,t,"02040206"
9482322,t,"02040206"
9482324,t,"02040206"
9482326,t,"02040206"
9482330,t,"02040206"
9482332,t,"02040206"
9482336,t,"02040206"
9482338,t,"02040206"
9482340,t,"02040206"
9482342,t,"02040206"
9482344,t,"02040206"
9482346,t,"02040206"
9482348,t,"02040206"
9482350,t,"02040206"
9482356,t,"02040206"
9482358,t,"02040206"
9482360,t,"02040206"
9482362,t,"02040206"
9482364,t,"02040206"
9482366,t,"02040206"
9482368,t,"02040206"
9482370,t,"02040206"
9482372,t,"02040206"
9482376,t,"02040206"
9482380,t,"02040206"
9482382,t,"02040206"
9482384,t,"02040206"
9482386,t,"02040206"
9482390,t,"02040206"
9482394,t,"02040206"
9482398,t,"02040206"
9482400,t,"02040206"
9482402,t,"02040206"
9482404,t,"02040206"
9482406,t,"02040206"
9482410,t,"02040206"
9482412,t,"02040206"
9482414,t,"02040206"
9482416,t,"02040206"
9482418,t,"02040206"
9482420,t,"02040206"
9482422,t,"02040206"
9482426,t,"02040206"
9482428,t,"02040206"
9482430,t,"02040206"
9482432,t,"02040206"
9482434,t,"02040206"
9482436,t,"02040206"
9482438,t,"02040206"
9482440,t,"02040206"
9482442,t,"02040206"
9482444,t,"02040206"
9482448,t,"02040206"
9482450,t,"02040206"
9482452,t,"02040206"
9482454,t,"02040206"
9482456,t,"02040206"
9482460,t,"02040206"
9482462,t,"02040206"
9482466,t,"02040206"
9482468,t,"02040206"
9482470,t,"02040206"
9482474,t,"02040206"
9482476,t,"02040206"
9482478,t,"02040206"
9482480,t,"02040206"
9482482,t,"02040206"
9482484,t,"02040206"
9482486,t,"02040206"
9482488,t,"02040206"
9482490,t,"02040206"
9482492,t,"02040206"
9482494,t,"02040206"
9482496,t,"02040206"
9482498,t,"02040206"
9482502,t,"02040206"
9482504,t,"02040206"
9482506,t,"02040206"
9482508,t,"02040206"
9482510,t,"02040206"
9482512,t,"02040206"
9482514,t,"02040206"
9482518,t,"02040206"
9482520,t,"02040206"
9482524,t,"02040206"
9482526,t,"02040206"
9482528,t,"02040206"
9482530,t,"02040206"
9482532,t,"02040206"
9482536,t,"02040206"
9482538,t,"02040206"
9482540,t,"02040206"
9482542,t,"02040206"
9482544,t,"02040206"
9482546,t,"02040206"
9482548,t,"02040206"
9482550,t,"02040206"
9482552,t,"02040206"
9482556,t,"02040206"
9482558,t,"02040206"
9482560,t,"02040206"
9482562,t,"02040206"
9482566,t,"02040206"
9482568,t,"02040206"
9482570,t,"02040206"
9482572,t,"02040206"
9482574,t,"02040206"
9482576,t,"02040206"
9482578,t,"02040206"
9482580,t,"02040206"
9482582,t,"02040206"
9482584,t,"02040206"
9482586,t,"02040206"
9482588,t,"02040206"
9482590,t,"02040206"
9482592,t,"02040206"
9482596,t,"02040206"
9482604,t,"02040206"
9482608,t,"02040206"
9482610,t,"02040206"
9482612,t,"02040206"
9482614,t,"02040206"
9483222,t,"02040206"
9483224,t,"02040206"
9483226,t,"02040206"
9483228,t,"02040206"
9483230,t,"02040206"
9483232,t,"02040206"
9483234,t,"02040206"
9483236,t,"02040206"
9483242,t,"02040206"
9483244,t,"02040206"
9483246,t,"02040206"
9483248,t,"02040206"
9483250,t,"02040206"
9483252,t,"02040206"
9483254,t,"02040206"
9483256,t,"02040206"
9483258,t,"02040206"
9483260,t,"02040206"
9483262,t,"02040206"
9483264,t,"02040206"
9483266,t,"02040206"
9483268,t,"02040206"
9483270,t,"02040206"
9483272,t,"02040206"
9483274,t,"02040206"
9483276,t,"02040206"
9483278,t,"02040206"
9483280,t,"02040206"
9483282,t,"02040206"
9483284,t,"02040206"
9483286,t,"02040206"
9483288,t,"02040206"
9483290,t,"02040206"
9483292,t,"02040206"
9483294,t,"02040206"
9483296,t,"02040206"
9483396,t,"02040206"
9483398,t,"02040206"
9483400,t,"02040206"
9483402,t,"02040206"
9483404,t,"02040206"
9483406,t,"02040206"
9483408,t,"02040206"
9483410,t,"02040206"
9483412,t,"02040206"
9483414,t,"02040206"
9483416,t,"02040206"
9483418,t,"02040206"
9483420,t,"02040206"
9483422,t,"02040206"
9483424,t,"02040206"
9483426,t,"02040206"
9483428,t,"02040206"
9483430,t,"02040206"
9483432,t,"02040206"
9483434,t,"02040206"
9483436,t,"02040206"
9483438,t,"02040206"
9483440,t,"02040206"
9483442,t,"02040206"
9483444,t,"02040206"
9483446,t,"02040206"
9483448,t,"02040206"
9483450,t,"02040206"
9483452,t,"02040206"
9483454,t,"02040206"
9483456,t,"02040206"
9483458,t,"02040206"
9483460,t,"02040206"
9483462,t,"02040206"
9483464,t,"02040206"
9483466,t,"02040206"
9483468,t,"02040206"
9483470,t,"02040206"
9483472,t,"02040206"
9483474,t,"02040206"
9483476,t,"02040206"
9483478,t,"02040206"
9483480,t,"02040206"
9483482,t,"02040206"
9483484,t,"02040206"
9483486,t,"02040206"
9483488,t,"02040206"
9483490,t,"02040206"
9483492,t,"02040206"
9483494,t,"02040206"
9483496,t,"02040206"
9483498,t,"02040206"
9483500,t,"02040206"
9483502,t,"02040206"
9483504,t,"02040206"
9483506,t,"02040206"
9483508,t,"02040206"
9483510,t,"02040206"
9483512,t,"02040206"
9483514,t,"02040206"
9483516,t,"02040206"
9483518,t,"02040206"
9483520,t,"02040206"
9483522,t,"02040206"
9483524,t,"02040206"
9483534,t,"02040206"
9483536,t,"02040206"
9483538,t,"02040206"
9483540,t,"02040206"
9483552,t,"02040206"
9483554,t,"02040206"
9483558,t,"02040206"
9483560,t,"02040206"
9483562,t,"02040206"
9483564,t,"02040206"
9483568,t,"02040206"
9483570,t,"02040206"
9483572,t,"02040206"
9483574,t,"02040206"
9483576,t,"02040206"
9483578,t,"02040206"
9483580,t,"02040206"
9483582,t,"02040206"
9483584,t,"02040206"
9483586,t,"02040206"
9483590,t,"02040206"
9483592,t,"02040206"
9483594,t,"02040206"
9483596,t,"02040206"
9483598,t,"02040206"
9483600,t,"02040206"
9483602,t,"02040206"
9483604,t,"02040206"
9483606,t,"02040206"
9483608,t,"02040206"
9483610,t,"02040206"
9483612,t,"02040206"
9483614,t,"02040206"
9483616,t,"02040206"
9483618,t,"02040206"
9483620,t,"02040206"
9483622,t,"02040206"
9483624,t,"02040206"
9483626,t,"02040206"
9483628,t,"02040206"
9483630,t,"02040206"
9483634,t,"02040206"
9483636,t,"02040206"
9483638,t,"02040206"
9483640,t,"02040206"
9483642,t,"02040206"
9483644,t,"02040206"
9483646,t,"02040206"
9483650,t,"02040206"
9483652,t,"02040206"
9483654,t,"02040206"
9483656,t,"02040206"
9483658,t,"02040206"
9483662,t,"02040206"
9483666,t,"02040206"
9483668,t,"02040206"
9483670,t,"02040206"
9483672,t,"02040206"
9483674,t,"02040206"
9483678,t,"02040206"
9483680,t,"02040206"
9483682,t,"02040206"
9483684,t,"02040206"
9483686,t,"02040206"
9483688,t,"02040206"
9483690,t,"02040206"
9483692,t,"02040206"
9483694,t,"02040206"
9483696,t,"02040206"
9483698,t,"02040206"
9483700,t,"02040206"
9483702,t,"02040206"
9483704,t,"02040206"
9483706,t,"02040206"
9483708,t,"02040206"
9483710,t,"02040206"
9483712,t,"02040206"
9483714,t,"02040206"
9483716,t,"02040206"
9483718,t,"02040206"
9483720,t,"02040206"
9483722,t,"02040206"
9483724,t,"02040206"
9483726,t,"02040206"
9484300,t,"02040206"
9484302,t,"02040206"
9484304,t,"02040206"
9484306,t,"02040206"
9484308,t,"02040206"
9484310,t,"02040206"
9484312,t,"02040206"
9484314,t,"02040206"
9484316,t,"02040206"
9484318,t,"02040206"
9484320,t,"02040206"
9484322,t,"02040206"
9484324,t,"02040206"
9484326,t,"02040206"
9484328,t,"02040206"
9484330,t,"02040206"
9484332,t,"02040206"
9484334,t,"02040206"
9484336,t,"02040206"
9484338,t,"02040206"
9484340,t,"02040206"
9484342,t,"02040206"
9484344,t,"02040206"
9484346,t,"02040206"
9484348,t,"02040206"
9484350,t,"02040206"
9484352,t,"02040206"
9484354,t,"02040206"
9484356,t,"02040206"
9484358,t,"02040206"
9484360,t,"02040206"
9484362,t,"02040206"
9484364,t,"02040206"
9484366,t,"02040206"
9484368,t,"02040206"
9484370,t,"02040206"
9484372,t,"02040206"
9484374,t,"02040206"
9484378,t,"02040206"
9484380,t,"02040206"
9484382,t,"02040206"
9484386,t,"02040206"
9484388,t,"02040206"
9484390,t,"02040206"
9484392,t,"02040206"
9484394,t,"02040206"
9484396,t,"02040206"
9484398,t,"02040206"
9484400,t,"02040206"
9484402,t,"02040206"
9484404,t,"02040206"
9484406,t,"02040206"
9484408,t,"02040206"
9484410,t,"02040206"
9484412,t,"02040206"
9484414,t,"02040206"
9484416,t,"02040206"
9484418,t,"02040206"
9484420,t,"02040206"
9484422,t,"02040206"
9484424,t,"02040206"
9484426,t,"02040206"
9484428,t,"02040206"
9484430,t,"02040206"
9484432,t,"02040206"
9484434,t,"02040206"
9484436,t,"02040206"
9484438,t,"02040206"
9484440,t,"02040206"
9484442,t,"02040206"
9484444,t,"02040206"
9484446,t,"02040206"
9484448,t,"02040206"
9484450,t,"02040206"
9484452,t,"02040206"
9484454,t,"02040206"
9484456,t,"02040206"
9484458,t,"02040206"
9484460,t,"02040206"
9484462,t,"02040206"
9484464,t,"02040206"
9484466,t,"02040206"
9484468,t,"02040206"
9484470,t,"02040206"
9484472,t,"02040206"
9484474,t,"02040206"
9484476,t,"02040206"
9484478,t,"02040206"
9484480,t,"02040206"
9484482,t,"02040206"
9484484,t,"02040206"
9484486,t,"02040206"
9484488,t,"02040206"
9484490,t,"02040206"
9484492,t,"02040206"
9484494,t,"02040206"
9484496,t,"02040206"
9484498,t,"02040206"
9484500,t,"02040206"
9484502,t,"02040206"
9484504,t,"02040206"
9484506,t,"02040206"
9484508,t,"02040206"
9484510,t,"02040206"
9484512,t,"02040206"
9484514,t,"02040206"
9484516,t,"02040206"
9484518,t,"02040206"
9484520,t,"02040206"
9484522,t,"02040206"
9484524,t,"02040206"
9484526,t,"02040206"
9484528,t,"02040206"
9484530,t,"02040206"
9484532,t,"02040206"
9484534,t,"02040206"
9484536,t,"02040206"
9484538,t,"02040206"
9484540,t,"02040206"
9484542,t,"02040206"
9484544,t,"02040206"
9484546,t,"02040206"
9484548,t,"02040206"
9484550,t,"02040206"
9484552,t,"02040206"
9484554,t,"02040206"
9484556,t,"02040206"
9484558,t,"02040206"
9484560,t,"02040206"
9484562,t,"02040206"
9484564,t,"02040206"
9484566,t,"02040206"
9484568,t,"02040206"
9484570,t,"02040206"
9484572,t,"02040206"
9484574,t,"02040206"
9484576,t,"02040206"
9484578,t,"02040206"
9484580,t,"02040206"
9484582,t,"02040206"
9484584,t,"02040206"
9484586,t,"02040206"
9484588,t,"02040206"
9484590,t,"02040206"
9484592,t,"02040206"
9484594,t,"02040206"
9484596,t,"02040206"
9484598,t,"02040206"
9484600,t,"02040206"
9484602,t,"02040206"
9484604,t,"02040206"
9484606,t,"02040206"
9484608,t,"02040206"
9484610,t,"02040206"
9484612,t,"02040206"
9484614,t,"02040206"
9484616,t,"02040206"
9484618,t,"02040206"
9484620,t,"02040206"
9484622,t,"02040206"
9484624,t,"02040206"
9484626,t,"02040206"
9484628,t,"02040206"
9484630,t,"02040206"
9484632,t,"02040206"
9484634,t,"02040206"
9484636,t,"02040206"
9484638,t,"02040206"
9484640,t,"02040206"
9484642,t,"02040206"
9484644,t,"02040206"
9484646,t,"02040206"
9484648,t,"02040206"
9484650,t,"02040206"
9484652,t,"02040206"
9484654,t,"02040206"
9484656,t,"02040206"
9484658,t,"02040206"
9484660,t,"02040206"
9484662,t,"02040206"
9484664,t,"02040206"
9484666,t,"02040206"
9484668,t,"02040206"
9484670,t,"02040206"
9484672,t,"02040206"
9484676,t,"02040206"
9484680,t,"02040206"
9484682,t,"02040206"
9484684,t,"02040206"
9484686,t,"02040206"
9484690,t,"02040206"
9484692,t,"02040206"
9484694,t,"02040206"
9484696,t,"02040206"
9484698,t,"02040206"
9484700,t,"02040206"
9484702,t,"02040206"
9484704,t,"02040206"
9484706,t,"02040206"
9484708,t,"02040206"
9484710,t,"02040206"
9484712,t,"02040206"
9484714,t,"02040206"
9484716,t,"02040206"
9484718,t,"02040206"
9484720,t,"02040206"
9484722,t,"02040206"
9484724,t,"02040206"
9484726,t,"02040206"
9484728,t,"02040206"
9484730,t,"02040206"
9484732,t,"02040206"
9484734,t,"02040206"
9484736,t,"02040206"
9484738,t,"02040206"
9484742,t,"02040206"
9484744,t,"02040206"
9484746,t,"02040206"
9484748,t,"02040206"
9484750,t,"02040206"
9484752,t,"02040206"
9484754,t,"02040206"
9484756,t,"02040206"
9484758,t,"02040206"
9484760,t,"02040206"
9484762,t,"02040206"
9484764,t,"02040206"
9484766,t,"02040206"
9484770,t,"02040206"
9484772,t,"02040206"
9484774,t,"02040206"
9484778,t,"02040206"
9484782,t,"02040206"
9484784,t,"02040206"
9484786,t,"02040206"
9484788,t,"02040206"
9484790,t,"02040206"
9484792,t,"02040206"
9484794,t,"02040206"
9484796,t,"02040206"
9484798,t,"02040206"
9484800,t,"02040206"
9484804,t,"02040206"
9484806,t,"02040206"
9484808,t,"02040206"
9484810,t,"02040206"
9484812,t,"02040206"
9484814,t,"02040206"
9484816,t,"02040206"
9484818,t,"02040206"
9484820,t,"02040206"
9484822,t,"02040206"
9484824,t,"02040206"
9484826,t,"02040206"
9484828,t,"02040206"
9484830,t,"02040206"
9484832,t,"02040206"
9484834,t,"02040206"
9484836,t,"02040206"
9484838,t,"02040206"
9484840,t,"02040206"
9484842,t,"02040206"
9484844,t,"02040206"
9484846,t,"02040206"
9484848,t,"02040206"
9484850,t,"02040206"
9484852,t,"02040206"
9484854,t,"02040206"
9484856,t,"02040206"
9484858,t,"02040206"
9484860,t,"02040206"
9484862,t,"02040206"
9484864,t,"02040206"
9484866,t,"02040206"
9484870,t,"02040206"
9484872,t,"02040206"
9484874,t,"02040206"
9484876,t,"02040206"
9484878,t,"02040206"
9484880,t,"02040206"
9484882,t,"02040206"
9484884,t,"02040206"
9484886,t,"02040206"
9484888,t,"02040206"
9484890,t,"02040206"
9484892,t,"02040206"
9484894,t,"02040206"
9484896,t,"02040206"
9484898,t,"02040206"
9484900,t,"02040206"
9484902,t,"02040206"
9484904,t,"02040206"
9484906,t,"02040206"
9484908,t,"02040206"
9484910,t,"02040206"
9484914,t,"02040206"
9484916,t,"02040206"
9484918,t,"02040206"
9484920,t,"02040206"
9484922,t,"02040206"
9484924,t,"02040206"
9484926,t,"02040206"
9484928,t,"02040206"
9484930,t,"02040206"
9484932,t,"02040206"
9484934,t,"02040206"
9484936,t,"02040206"
9484938,t,"02040206"
9484940,t,"02040206"
9484942,t,"02040206"
9484944,t,"02040206"
9484946,t,"02040206"
9484948,t,"02040206"
9484950,t,"02040206"
9484952,t,"02040206"
9484954,t,"02040206"
9484956,t,"02040206"
9484958,t,"02040206"
9484960,t,"02040206"
9484962,t,"02040206"
9484964,t,"02040206"
9484966,t,"02040206"
9484968,t,"02040206"
9484970,t,"02040206"
9484972,t,"02040206"
9484974,t,"02040206"
9484978,t,"02040206"
9484980,t,"02040206"
9484982,t,"02040206"
9484984,t,"02040206"
9484988,t,"02040206"
9484990,t,"02040206"
9484992,t,"02040206"
9484994,t,"02040206"
9484996,t,"02040206"
9484998,t,"02040206"
9485000,t,"02040206"
9485002,t,"02040206"
9485004,t,"02040206"
9485006,t,"02040206"
9485008,t,"02040206"
9485010,t,"02040206"
9485012,t,"02040206"
9485014,t,"02040206"
9485016,t,"02040206"
9485018,t,"02040206"
9485020,t,"02040206"
9485022,t,"02040206"
9485024,t,"02040206"
9485026,t,"02040206"
9485028,t,"02040206"
9485030,t,"02040206"
9485032,t,"02040206"
9485034,t,"02040206"
9485036,t,"02040206"
9485038,t,"02040206"
9485040,t,"02040206"
9485042,t,"02040206"
9485044,t,"02040206"
9485046,t,"02040206"
9485048,t,"02040206"
9485050,t,"02040206"
9485052,t,"02040206"
9485054,t,"02040206"
9485056,t,"02040206"
9485058,t,"02040206"
9485060,t,"02040206"
9485062,t,"02040206"
9485066,t,"02040206"
9485068,t,"02040206"
9485070,t,"02040206"
9485072,t,"02040206"
9485074,t,"02040206"
9485076,t,"02040206"
9485078,t,"02040206"
9485082,t,"02040206"
9485084,t,"02040206"
9485086,t,"02040206"
9485088,t,"02040206"
9485090,t,"02040206"
9485092,t,"02040206"
9485094,t,"02040206"
9485096,t,"02040206"
9485098,t,"02040206"
9485100,t,"02040206"
9485102,t,"02040206"
9485104,t,"02040206"
9485106,t,"02040206"
9485108,t,"02040206"
9485110,t,"02040206"
9485112,t,"02040206"
9485114,t,"02040206"
9485116,t,"02040206"
9485118,t,"02040206"
9485120,t,"02040206"
9485122,t,"02040206"
9485124,t,"02040206"
9485126,t,"02040206"
9485130,t,"02040206"
9485132,t,"02040206"
9485134,t,"02040206"
9485136,t,"02040206"
9485138,t,"02040206"
9485142,t,"02040206"
9485144,t,"02040206"
9485146,t,"02040206"
9485148,t,"02040206"
9485150,t,"02040206"
9485152,t,"02040206"
9485154,t,"02040206"
9485156,t,"02040206"
9485158,t,"02040206"
9485160,t,"02040206"
9485162,t,"02040206"
9485164,t,"02040206"
9485166,t,"02040206"
9485168,t,"02040206"
9485170,t,"02040206"
9485172,t,"02040206"
9485174,t,"02040206"
9485176,t,"02040206"
9485178,t,"02040206"
9485180,t,"02040206"
9485182,t,"02040206"
9485184,t,"02040206"
9485186,t,"02040206"
9485188,t,"02040206"
9485190,t,"02040206"
9485192,t,"02040206"
9485194,t,"02040206"
9485196,t,"02040206"
9485198,t,"02040206"
9485200,t,"02040206"
9485202,t,"02040206"
9485204,t,"02040206"
9485206,t,"02040206"
9485208,t,"02040206"
9485210,t,"02040206"
9485212,t,"02040206"
9485214,t,"02040206"
9485216,t,"02040206"
9485218,t,"02040206"
9485220,t,"02040206"
9485222,t,"02040206"
9485224,t,"02040206"
9485226,t,"02040206"
9485228,t,"02040206"
9485230,t,"02040206"
9485232,t,"02040206"
9485234,t,"02040206"
9485236,t,"02040206"
9485238,t,"02040206"
9485388,t,"02040206"
9485390,t,"02040206"
9485392,t,"02040206"
9485394,t,"02040206"
9485398,t,"02040206"
9485400,t,"02040206"
9485402,t,"02040206"
9485404,t,"02040206"
9485406,t,"02040206"
9485408,t,"02040206"
9485410,t,"02040206"
9485412,t,"02040206"
9485416,t,"02040206"
9485418,t,"02040206"
9485420,t,"02040206"
9485422,t,"02040206"
9485424,t,"02040206"
9485426,t,"02040206"
9485428,t,"02040206"
9485430,t,"02040206"
9485432,t,"02040206"
9485434,t,"02040206"
9485436,t,"02040206"
9485438,t,"02040206"
9485440,t,"02040206"
9485442,t,"02040206"
9485444,t,"02040206"
9485446,t,"02040206"
9485448,t,"02040206"
9485450,t,"02040206"
9485452,t,"02040206"
9485454,t,"02040206"
9485456,t,"02040206"
9485458,t,"02040206"
9485460,t,"02040206"
9485462,t,"02040206"
9485464,t,"02040206"
9485466,t,"02040206"
9485468,t,"02040206"
9485470,t,"02040206"
9485472,t,"02040206"
9485474,t,"02040206"
9485476,t,"02040206"
9485478,t,"02040206"
9485480,t,"02040206"
9485482,t,"02040206"
9485484,t,"02040206"
9485486,t,"02040206"
9485488,t,"02040206"
9485490,t,"02040206"
9485492,t,"02040206"
9485494,t,"02040206"
9485504,t,"02040206"
9485506,t,"02040206"
9485512,t,"02040206"
9485514,t,"02040206"
9485516,t,"02040206"
9485518,t,"02040206"
9485520,t,"02040206"
9485522,t,"02040206"
9485524,t,"02040206"
9485526,t,"02040206"
